,INGRESO_BRUTO,EDAD,NRO_PAS_PBK,EMP_REP_TC_SF,EMP_REP_PP_SF,MAX_LINEA_TCSF,NRO_ENT_REP_TOT_U6,NRO_ENT_REP_SAL_TOT_U6,PORC_ENT_REP_SAL,NRO_ENT_REP_TOT_UM,NRO_ENT_REP_SAL_TOT_UM,IND_MAXLIN_ING,IND_LINIBK_ING,PROB_CONT,CAMP_TOT,PROM_CAMP,NRO_CAMP_TC,CAMP_TC_U6,TIPO_FLUJO_TC,SEXO,SIT_LAB,DEPARTAMENTO,FLG_SEGURO,CLI_AHOCRED,CLI_CTS,CLI_FM,CLI_MILL,CLI_PLA,CLI_TXS,EMP_REP_PP_PBK,EMP_REP_CONV_PBK,EMP_REP_VEH_PBK,EMP_REP_HIP_PBK,CLF_SBS,FLG_BANCARIZADO,TARGET_XF
1342,-0.6528191418161147,-1.3236477959774846,-0.25525416013212854,-1.2870254385696882,1,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,0.834260289,0.264296206,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,0.42120524522209296,0,1,-2.1360416233555255,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1346,-0.15460776268610707,0.8629304817971614,-0.25525416013212854,0.2745394657160757,0,-0.21096341233026833,2.0,0.2745394657160757,1.0,1.137290632171733,2,1.34486295,1.262704034,0.205820359,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,-0.20274489638876494,0,1,0.29740955064721825,0,0,1,0,0,0,0,0,0,0,0,0.0,1,1
1349,0.9638750643048625,-1.2325403677368743,-0.25525416013212854,0.2745394657160757,0,-0.455655348349728,2.0,-0.766503803547506,0.333333333,1.137290632171733,1,0.216,0.784615385,0.491814039,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,0.42120524522209296,1,0,-1.472373121354777,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1350,-0.15460776268610707,-0.5947883700526025,-2.096205926552695,0.2745394657160757,0,-0.11737118524030449,2.833333333,-0.2459821693061065,0.444444444,1.137290632171733,0,1.693871266,2.125038497,0.467689239,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,-0.20274489638876494,0,1,0.29740955064721825,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1
1351,-0.7552808333142115,-0.3214660853307718,-0.25525416013212854,-0.5062429864268062,1,-0.4031288034919171,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,1.36,1.0,0.183579261,-1.3821077183371944,-1.3821077266804,-0.7048732419996371,0.166666667,-0.20274489638876494,1,2,2.5096378906497123,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1353,-0.637346738737543,1.2273601947596025,1.5856976062884378,1.0553219178589575,0,-0.5055390481832465,1.666666667,-0.5062429864268062,0.7222222220000001,2.2563031300202923,1,0.434074878,1.573521432,0.270937834,-1.3821077183371944,-1.3821077266804,-0.7048732419996371,0.166666667,-0.20274489638876494,1,0,0.29740955064721825,0,0,1,0,0,1,0,0,0,0,0,0.0,1,1
1356,2.056226721652022,-0.5947883700526025,-0.25525416013212854,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,3.792497675,0.251995292,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,0,2,-0.8087046193540288,0,0,0,0,1,0,0,0,0,0,0,0.0,1,1
1358,-0.7501233656213543,-1.2325403677368743,-0.25525416013212854,-1.2870254385696882,2,-0.5716101737905558,1.0,-0.5062429864268062,1.0,-1.100734363525385,0,0.0,0.924092409,0.282794378,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,2.2930556700546667,0,0,-0.5874817853537794,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1359,-0.7429029108513542,-1.2325403677368743,-0.25525416013212854,1.0553219178589575,0,-0.48902126678141916,2.333333333,0.2745394657160757,0.8611111109999999,2.2563031300202923,2,0.651041667,0.846354167,0.328925234,-1.3821077183371944,-1.3821077266804,-0.7048732419996371,0.166666667,1.6691055284438088,0,0,0.29740955064721825,1,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1361,-0.7552808333142115,-0.3214660853307718,-0.25525416013212854,1.0553219178589575,0,-0.4064323597722826,3.0,1.0553219178589575,1.0,2.2563031300202923,3,1.333333333,0.8666666670000001,0.353122942,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,1.6691055284438088,0,2,-2.578487291356024,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1364,-0.6734490125875436,0.40739334059411014,-0.25525416013212854,0.2745394657160757,2,-0.4244367415002744,1.5,-1.0267646214489883,0.25,1.137290632171733,1,1.025316456,2.761795167,0.3395135479999999,-1.2356190586519338,-1.2356190673880108,0.08411257807532314,0.5,-0.20274489638876494,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1366,-0.42176458917611115,0.6807156253159409,-0.25525416013212854,-0.5062429864268062,0,-0.48902126678141916,1.0,-0.6363733953775473,0.833333333,0.018278134323173975,1,0.4048583,1.012145749,0.173287859,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,0,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1367,-0.7463412226465923,-0.777003226533823,1.5856976062884378,1.0553219178589575,0,-0.30732567136131866,2.166666667,-0.8966342124982472,0.222222222,2.2563031300202923,1,2.096985583,1.048492792,0.175234066,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,-0.20274489638876494,0,2,0.29740955064721825,0,0,0,0,1,0,1,0,0,0,0,0.0,1,1
1368,-0.44033147287039714,-1.1414329394962641,-0.25525416013212854,-0.5062429864268062,0,-0.5303157202859875,1.0,-1.2870254385696882,0.0,0.018278134323173975,0,0.206953642,0.82781457,0.345673764,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,0.42120524522209296,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1370,0.5454325188243799,-0.777003226533823,-0.25525416013212854,2.6168868221447212,2,0.12213664508619164,4.5,-0.11585176035536529,0.341666667,4.49432812571741,2,1.590005679,3.937156918,0.549073666,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-1.4506451796104807,1,2,-1.6935959553550264,0,0,0,0,0,0,1,1,0,0,0,0.0,1,1
1371,-0.5180373194427793,-1.4147552242180947,-0.25525416013212854,1.0553219178589575,0,-0.2825489992585777,2.833333333,0.6649306917875166,0.8888888890000001,2.2563031300202923,2,1.598173516,0.8219178079999999,0.309084681,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,1.6691055284438088,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1372,-0.566861346935161,-0.6858957982932128,-0.25525416013212854,1.0553219178589575,0,-0.07607673173573619,3.0,-1.2870254385696882,0.0,2.2563031300202923,0,2.9296875,2.34375,0.0,-1.308863388494564,-1.3088633972539383,-0.310380331962157,0.333333333,-1.4506451796104807,0,1,-1.2511502873545277,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1374,-0.2629145842361087,-1.1414329394962641,-0.25525416013212854,0.2745394657160757,0,-0.32384345276314597,1.333333333,-0.2459821693061065,1.0,1.137290632171733,2,1.02319236,0.818553888,0.521838563,-1.3821077183371944,-1.3821077266804,-0.7048732419996371,0.166666667,1.6691055284438088,0,0,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1375,-0.7552808333142115,-0.6858957982932128,-0.25525416013212854,0.2745394657160757,0,-0.2901471787034183,1.5,-0.11585176035536529,1.0,1.137290632171733,2,2.272,0.8666666670000001,0.150104719,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,2.2930556700546667,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1376,1.4627741057939176,0.49850076883472044,1.5856976062884378,-0.5062429864268062,0,-0.10911229453939084,1.0,-0.766503803547506,0.666666667,0.018278134323173975,0,0.704313923,3.798264369,0.10799161,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-1.4506451796104807,1,2,0.29740955064721825,0,0,1,0,0,0,1,0,0,0,0,0.0,1,1
1380,-0.5623915416013514,-0.6858957982932128,-0.25525416013212854,-0.5062429864268062,0,-0.4312090318750236,1.0,-1.2870254385696882,0.0,0.018278134323173975,0,0.82484231,2.086365842,0.18240912,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,-0.20274489638876494,1,1,-2.1360416233555255,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1381,-0.7552808333142115,-1.0503255112556538,-0.25525416013212854,0.2745394657160757,0,-0.4214577596244548,2.0,0.14440905676533444,0.916666667,1.137290632171733,2,1.212046667,1.0,0.19881744,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,-0.20274489638876494,0,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1382,0.9879432468715296,2.320649333646925,-2.096205926552695,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.567732116,0.433930635,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,1,1,0.29740955064721825,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1
1383,-0.7552808333142115,1.136252766518992,-0.25525416013212854,-0.5062429864268062,0,-0.48902126678141916,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.666666667,0.8666666670000001,0.19655359,-1.3821077183371944,-1.3821077266804,-0.7048732419996371,0.166666667,1.6691055284438088,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1384,-0.6727613502284959,-1.3236477959774846,1.5856976062884378,-1.2870254385696882,1,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,0.91954023,0.385365739,-1.3821077183371944,-1.3821077266804,-0.7048732419996371,0.166666667,-0.8266950379996229,0,2,2.288415056649463,0,0,1,0,0,1,0,1,0,0,0,0.0,1,1
1386,-0.44033147287039714,-0.6858957982932128,-0.25525416013212854,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,0.910596026,0.20170941,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,1,1,-1.2511502873545277,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1
1387,0.5388997264134274,-0.3214660853307718,-2.096205926552695,-0.5062429864268062,0,-0.21647787365126842,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.816869301,0.816869301,0.372959354,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-1.4506451796104807,0,2,0.29740955064721825,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1
1388,-0.33099315778182403,1.3184676230002126,1.5856976062884378,1.8361043700018393,0,0.6672234313464932,4.0,-0.5062429864268062,0.25,3.3753156278688516,1,5.486466715,4.242867593,0.4219081870000001,-1.3821077183371944,-1.3821077266804,-0.7048732419996371,0.166666667,-1.4506451796104807,0,2,0.29740955064721825,0,0,0,0,1,0,1,0,0,0,0,0.0,1,1
1389,-0.46818179841182617,1.5917899077220434,1.5856976062884378,1.8361043700018393,0,1.1085488183967958,4.0,0.2745394657160757,0.5,3.3753156278688516,2,8.712479657000001,2.098501071,0.257615934,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,0,0,-0.1450361173532806,0,0,0,1,1,0,0,0,0,0,0,0.0,1,1
1390,1.9455130818453537,2.0473270489250948,-2.096205926552695,-0.5062429864268062,0,-0.5303157202859875,1.0,-0.8966342124982472,0.5,0.018278134323173975,0,0.053447354,0.7589524320000001,0.285142867,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,1.6691055284438088,0,1,1.4035237206484654,0,0,0,0,0,0,0,0,1,0,0,0.0,1,1
1391,-0.7494357032623067,-0.6858957982932128,-0.25525416013212854,1.0553219178589575,0,0.056065519478882365,3.0,0.2745394657160757,0.666666667,2.2563031300202923,2,5.009887937,1.647989453,0.088982682,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-1.4506451796104807,0,2,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1392,-0.6937350521794486,-0.9592180830150435,-0.25525416013212854,0.2745394657160757,0,-0.428979957274847,2.0,-1.156895029618947,0.083333333,1.137290632171733,1,1.02858249,1.310303752,0.15155955,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,0,1,-2.1360416233555255,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1393,-0.6902967403842105,0.5896081970753306,-0.25525416013212854,-1.2870254385696882,1,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,0.828892836,0.30162815,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,2.2930556700546667,1,1,-0.5874817853537794,1,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1396,-0.6944227145384962,-1.505862652458705,-0.25525416013212854,0.2745394657160757,0,-0.2965891134501309,2.0,0.14440905676533444,0.916666667,1.137290632171733,1,1.98568873,1.013714967,0.047196554,-1.2356190586519338,-1.2356190673880108,0.08411257807532314,0.5,-0.20274489638876494,0,0,0.29740955064721825,0,0,1,0,0,0,0,0,0,0,0,0.0,1,1
1398,-0.31414542998515715,-1.3236477959774846,-0.25525416013212854,-0.5062429864268062,0,-0.3981734690713689,1.0,-0.8966342124982472,0.5,0.018278134323173975,1,0.754581387,0.826446281,0.290291936,-1.0891303989666732,-1.0891304080956212,0.8730983981502833,0.833333333,1.6691055284438088,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1406,-0.7504671968008781,0.6807156253159409,-0.25525416013212854,0.2745394657160757,1,-0.4229501411741099,1.333333333,-0.2459821693061065,1.0,1.137290632171733,2,1.188903567,0.990752972,0.0,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,1,0,-0.1450361173532806,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1407,1.7148023603848739,-0.41257351357138206,-0.25525416013212854,-0.5062429864268062,1,0.1861430480182725,1.4,-0.6623994768553826,0.5,0.018278134323173975,0,1.056540765,3.800092123,0.64378254,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,-1.4506451796104807,1,2,0.07618671664696883,0,0,0,0,0,0,1,0,0,0,1,0.0,1,1
1411,5.301993056356833,-1.0503255112556538,-0.25525416013212854,-0.5062429864268062,0,0.3905505928658856,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.609405241,0.669561124,0.547122215,-1.308863388494564,-1.3088633972539383,-0.310380331962157,0.333333333,-0.20274489638876494,0,2,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1412,-0.7552808333142115,-0.8681106547744333,-0.25525416013212854,0.2745394657160757,0,-0.49728015748233284,2.666666667,-0.2459821693061065,0.472222222,1.137290632171733,1,0.6,1.0,0.657705364,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,-0.20274489638876494,0,2,0.29740955064721825,0,0,0,0,0,0,1,1,0,0,0,1.0,1,1
1413,-0.7081759617194489,-1.5969700806993152,1.5856976062884378,-0.5062429864268062,0,-0.4229501411741099,1.833333333,0.014278648595375922,0.916666667,0.018278134323173975,1,1.099572389,0.7941356140000001,0.207164487,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,2.2930556700546667,1,0,0.29740955064721825,0,0,1,0,0,1,0,0,0,0,0,0.0,1,1
1414,0.6499571973996195,-0.8681106547744333,-2.096205926552695,1.8361043700018393,0,0.2542788963008102,6.333333333,1.966234778952581,0.6843253970000001,3.3753156278688516,4,1.78986934,3.937712547,0.56788307,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,-0.20274489638876494,1,2,0.29740955064721825,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1
1415,0.11289289498342085,-1.1414329394962641,1.5856976062884378,1.8361043700018393,1,-0.05637432207963653,4.0,1.7059739610510984,0.958333333,3.3753156278688516,4,1.549952795,1.167701863,0.451420441,-1.3821077183371944,-1.3821077266804,-0.7048732419996371,0.166666667,-0.20274489638876494,0,1,0.29740955064721825,0,0,0,0,1,0,1,0,0,0,0,0.0,1,1
1416,-0.7552808333142115,-0.6858957982932128,-0.25525416013212854,-0.5062429864268062,1,-0.07607673173573619,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,4.0,2.2,0.153175284,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,0,2,-2.1360416233555255,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1418,-0.13844769724848777,-0.8681106547744333,-0.25525416013212854,0.2745394657160757,1,1.0966857477940035,2.166666667,-0.11585176035536529,0.7222222220000001,1.137290632171733,1,6.13236187,2.125075896,0.367685023,-1.3821077183371944,-1.3821077266804,-0.7048732419996371,0.166666667,-0.20274489638876494,0,2,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1419,-0.5809584252956375,0.1340710558722794,-0.25525416013212854,0.2745394657160757,0,0.18820777069350092,2.0,-1.0267646214489883,0.166666667,1.137290632171733,0,4.583956153,4.235176881,0.382394502,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,0,0,1.6247465546487148,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1421,-0.33064932660230023,-1.0503255112556538,-0.25525416013212854,0.2745394657160757,0,-0.49728015748233284,1.5,-0.11585176035536529,1.0,1.137290632171733,2,0.329067642,0.987202925,0.230704927,-1.3821077183371944,-1.3821077266804,-0.7048732419996371,0.166666667,-0.20274489638876494,1,1,0.29740955064721825,0,0,0,1,0,0,0,0,0,0,0,0.0,1,1
1422,-0.7552808333142115,-1.3236477959774846,1.5856976062884378,1.0553219178589575,1,-0.5096684935337034,3.0,1.0553219178589575,1.0,2.2563031300202923,3,0.5,0.8666666670000001,0.334622235,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,1.6691055284438088,1,2,1.4035237206484654,0,0,0,0,0,1,1,0,0,0,0,0.0,1,1
1424,-0.7552808333142115,0.40739334059411014,-0.25525416013212854,-0.5062429864268062,0,-0.47250348537959186,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.8,0.8666666670000001,0.242144322,-1.2356190586519338,-1.2356190673880108,0.08411257807532314,0.5,1.6691055284438088,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1426,0.8270302548543842,-1.1414329394962641,1.5856976062884378,0.2745394657160757,0,-0.10911229453939084,1.5,-0.8966342124982472,0.25,1.137290632171733,1,0.917731891,3.146509341,0.487430672,-1.2356190586519338,-1.2356190673880108,0.08411257807532314,0.5,-0.20274489638876494,0,0,0.29740955064721825,0,0,1,0,0,1,0,0,0,0,0,0.0,1,1
1431,1.8729647029658287,1.2273601947596025,-2.096205926552695,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.585739283,0.548397522,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,0,1,-1.914818789355276,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1
1432,-0.7552808333142115,-0.3214660853307718,-0.25525416013212854,-0.5062429864268062,0,-0.5303157202859875,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.333333333,0.8666666670000001,0.264565497,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,1.6691055284438088,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1437,-0.42176458917611115,1.865112192443874,-0.25525416013212854,1.8361043700018393,1,-0.45598570397776456,4.0,1.3155827349796574,0.833333333,3.3753156278688516,4,0.566801619,1.012145749,0.218109172,-1.308863388494564,-1.3088633972539383,-0.310380331962157,0.333333333,-0.20274489638876494,1,2,0.29740955064721825,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1
1438,-0.5269769301103985,-1.505862652458705,-0.25525416013212854,-0.5062429864268062,0,-0.5055390481832465,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.3696857670000001,0.878003697,0.455640222,-1.1623747288093034,-1.162374737522083,0.4786054881128033,0.666666667,2.2930556700546667,0,0,0.29740955064721825,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1
1440,-0.6332207645832573,2.0473270489250948,-0.25525416013212854,-0.5062429864268062,1,-0.2412545457540094,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,2.156334232,2.156334232,0.26166945,-1.0891303989666732,-1.0891304080956212,0.8730983981502833,0.833333333,-1.4506451796104807,0,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1441,-0.7552808333142115,-1.4147552242180947,-0.25525416013212854,-0.5062429864268062,0,-0.23464743319327847,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,2.72,1.0,0.45009153,-1.0891303989666732,-1.0891304080956212,0.8730983981502833,0.833333333,-1.4506451796104807,1,1,-1.472373121354777,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1442,0.01146269702389549,-0.13925122884955132,-0.25525416013212854,-0.5062429864268062,1,-0.4229501411741099,1.0,-1.2870254385696882,0.0,0.018278134323173975,0,0.482573727,1.983914209,0.236952422,-1.2356190586519338,-1.2356190673880108,0.08411257807532314,0.5,-0.20274489638876494,1,0,0.29740955064721825,0,0,0,0,0,0,1,1,0,0,0,0.0,1,1
1444,0.6193562224220001,-0.41257351357138206,-0.25525416013212854,3.3976692742876033,0,0.2955733498053785,5.0,-1.0267646214489883,0.055555556,5.6133406235659695,2,1.909785377,1.618770462,0.319525558,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,1,2,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1446,-0.5936801789380186,-0.9592180830150435,-0.25525416013212854,-0.5062429864268062,0,-0.5055390481832465,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.406091371,1.015228426,0.413935939,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,-0.20274489638876494,1,0,0.07618671664696883,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1447,-0.5754571264232564,-0.9592180830150435,-0.25525416013212854,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,0.8403361340000001,0.346480106,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,2.2930556700546667,1,2,0.29740955064721825,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1
1448,-0.4815912144132549,-0.41257351357138206,-0.25525416013212854,1.0553219178589575,1,-0.026523387530254232,2.166666667,-1.2870254385696882,0.0,2.2563031300202923,0,2.87456446,4.224738676,0.448397355,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,-0.20274489638876494,1,0,-0.1450361173532806,0,0,0,0,1,0,0,0,0,0,0,0.0,1,1
1450,-0.6528191418161147,-1.2325403677368743,-0.25525416013212854,1.0553219178589575,0,-0.4477268132768509,2.333333333,-1.156895029618947,0.055555556,2.2563031300202923,1,0.834260289,1.001112347,0.210987339,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,-0.20274489638876494,0,1,1.4035237206484654,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
1454,-0.6937350521794486,0.3162859123534999,-0.25525416013212854,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.488981537,0.304517835,-1.1623747288093034,-1.162374737522083,0.4786054881128033,0.666666667,-0.20274489638876494,1,1,-1.914818789355276,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1
1455,-0.4021662119432537,-0.13925122884955132,-0.25525416013212854,2.6168868221447212,2,0.13865442648801896,4.666666667,-0.6363733953775473,0.183333333,4.49432812571741,0,3.403244954,2.255639098,0.257516491,-1.0891303989666732,-1.0891304080956212,0.8730983981502833,0.833333333,-1.4506451796104807,1,2,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
