,MES_CORTE,ID,LINEA_TC,TIPO_FLUJO_TC,INGRESO_BRUTO,EDAD,SEXO,SIT_LAB,DEPARTAMENTO,FLG_SEGURO,CLI_AHOCRED,CLI_CTS,CLI_FM,CLI_MILL,CLI_PLA,CLI_TXS,NRO_PAS_PBK,EMP_REP_PP_PBK,EMP_REP_CONV_PBK,EMP_REP_VEH_PBK,EMP_REP_HIP_PBK,CLF_SBS,FLG_BANCARIZADO,EMP_REP_TC_SF,EMP_REP_PP_SF,EMP_REP_CONV_SF,EMP_REP_VEH_SF,EMP_REP_HIP_SF,SALDO_TC_SF,SALDO_PP_SF,SALDO_CONV_SF,SALDO_VEH_SF,SALDO_HIP_SF,SALDO_TCSF_UU6,MAX_SALDO_TCSF_U6,MIN_SALDO_TCSF_U6,MAX_LINEA_TCSF,MIN_LINEA_TCSF,LINEA_TOT_TCSF,MAX_SALTC_SF_UM,MIN_SALTC_SF_UM,SALDO_SF_UM,NRO_ENT_REP_TOT_U6,NRO_ENT_REP_SAL_TOT_U6,PORC_ENT_REP_SAL,NRO_ENT_REP_TOT_UM,NRO_ENT_REP_SAL_TOT_UM,IND_MAXLIN_ING,IND_LINIBK_ING,IND_DEU_ING,PROB_CONT,CAMP_TOT,PROM_CAMP,RECENCIA_CAMP,NRO_CAMP_TC,CAMP_TC_U6,TARGET_XF
13145,201604,85038123,1000,REG2,1392,31,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.718390805,0.0,0.041069526,36.0,6.0,0.0,6,1.0,0
13146,201604,94083453,3421,REG1,0,24,M,DEPENDIENTE,LIMA,0,0,1,0,0,1,0,2,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.550736409,28.0,4.666666667,0.0,5,0.833333333,0
13147,201604,62090207,1200,FAST1,1418,55,M,INDEPENDIENTE,LIMA,1,0,0,0,1,0,0,2,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.846262341,0.0,0.158806194,21.0,3.5,0.0,5,0.833333333,0
13148,201604,58563771,3100,FAST1,1418,57,M,MIXTO,AREQUIPA,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,6.34696756,2.186177715,0.0,0.097778087,30.0,5.0,0.0,6,1.0,0
13149,201604,82054549,8800,FAST1,4474,34,M,MIXTO,AREQUIPA,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,5,0,0,0,0,19127.21,0.0,0.0,0.0,0.0,17854.594559999998,17895.64667,17649.334,42300.0,2000.0,63000.3,18077.4,0.0,19127.21,5.833333333,3.0,0.5166666670000001,5,3,9.454626732,1.966919982,4.275192222,0.1363381669999999,33.0,5.5,0.0,1,0.166666667,0
13150,201604,84251473,10800,100APRO,6870,32,M,MIXTO,LIMA,0,0,1,0,0,0,1,2,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.572052402,0.0,0.1752392739999999,47.0,7.833333333,0.0,6,1.0,0
13151,201604,92408303,700,REG1,0,26,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.106274001,15.0,2.5,0.0,6,1.0,0
13152,201604,95137233,700,REG1,0,23,M,DEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.434087257,6.0,1.0,3.0,2,0.333333333,0
13153,201604,91292463,7600,FAST1,3882,27,M,DEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,1,0,0,0,0.0,1,1,0,0,0,0,162.94,2490.61,0.0,0.0,0.0,376.7066667,376.7066667,376.7066667,9400.0,9400.0,9400.0,162.94,162.94,162.94,1.0,1.0,1.0,1,1,2.421432251,1.957753735,0.683552293,0.195305575,37.0,6.166666667,0.0,6,1.0,0
13154,201604,88158099,700,REG1,0,35,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.094081531,21.0,3.5,0.0,6,1.0,0
13155,201604,92908835,700,REG1,0,26,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.091021093,16.0,2.666666667,0.0,6,1.0,0
