ID,INGRESO_BRUTO,EDAD,NRO_PAS_PBK,EMP_REP_TC_SF,EMP_REP_PP_SF,MAX_LINEA_TCSF,NRO_ENT_REP_TOT_U6,NRO_ENT_REP_SAL_TOT_U6,PORC_ENT_REP_SAL,NRO_ENT_REP_TOT_UM,NRO_ENT_REP_SAL_TOT_UM,IND_MAXLIN_ING,IND_LINIBK_ING,PROB_CONT,CAMP_TOT,PROM_CAMP,NRO_CAMP_TC,CAMP_TC_U6,TIPO_FLUJO_TC,SEXO,SIT_LAB,DEPARTAMENTO,FLG_SEGURO,CLI_AHOCRED,CLI_CTS,CLI_FM,CLI_MILL,CLI_PLA,CLI_TXS,EMP_REP_PP_PBK,EMP_REP_CONV_PBK,EMP_REP_VEH_PBK,EMP_REP_HIP_PBK,CLF_SBS,FLG_BANCARIZADO
90450859,-0.44033147287039714,-1.0503255112556538,-0.25525416013212854,-0.5062429864268062,1,-0.4477268132768509,1.0,-0.6623994768553826,0.8,0.018278134323173975,0,0.6208609270000001,2.110927152,0.178131831,-0.35668710054037017,-0.35668711075474263,-1.0993661520371172,0.0,-0.20274489638876494,0,2,1.4035237206484654,0,0,0,0,0,0,1,0,0,0,0,0.0,1
36423173,-0.631845439865162,-0.04814380060894107,-0.25525416013212854,0.2745394657160757,0,-0.4064323597722826,1.666666667,-0.2459821693061065,0.833333333,1.137290632171733,2,1.07584723,1.291016676,0.392340489,-0.06370978116984896,-0.063709791730498,0.08411257807532314,0.5,-0.20274489638876494,0,1,-0.1450361173532806,0,0,0,0,0,0,1,0,0,0,0,0.0,1
93648063,-0.7552808333142115,-1.2325403677368743,-0.25525416013212854,0.2745394657160757,0,-0.30732567136131866,1.333333333,-0.5062429864268062,0.833333333,1.137290632171733,1,2.133333333,1.0,0.450550025,-1.0158860691240428,-1.0158860782296937,-1.0993661520371172,0.0,1.0451553868329508,1,1,-0.8087046193540288,0,0,0,0,0,0,1,0,0,0,0,0.0,1
84642705,-0.7552808333142115,-0.5947883700526025,-0.25525416013212854,-0.5062429864268062,1,-0.3816556876695416,1.0,-0.8966342124982472,0.5,0.018278134323173975,0,1.533333333,1.0,0.159726214,-0.42993143038300047,-0.42993144062067024,-1.0993661520371172,0.0,-0.20274489638876494,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1
160565197,0.3456666035210435,0.04296362763166917,-0.25525416013212854,-0.5062429864268062,0,-0.48902126678141916,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.212675457,0.786899192,0.1768686619999999,-0.2834427706977399,-0.283442780888815,-0.7048732419996371,0.166666667,-0.20274489638876494,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1
85042107,-0.6937350521794486,-0.6858957982932128,-0.25525416013212854,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.012507445,0.205200367,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,1.0451553868329508,0,1,2.0671922226492137,0,0,0,0,0,0,1,0,0,0,0,0.0,0
19900169,3.538139105399664,0.1340710558722794,1.5856976062884378,1.0553219178589575,0,0.7002589941501478,3.0,0.14440905676533444,0.611111111,2.2563031300202923,1,1.101022378,1.844569958,0.676667688,0.37575619788593284,0.37575618658613624,-0.310380331962157,0.333333333,-0.20274489638876494,0,0,0.29740955064721825,0,0,1,0,0,0,1,1,0,0,0,0.0,1
21542913,-0.6734490125875436,-0.04814380060894107,-0.25525416013212854,0.2745394657160757,0,-0.05587713685944157,1.166666667,-0.5062429864268062,0.916666667,1.137290632171733,1,3.59296893,1.035673188,0.212537479,0.08277887851541164,0.0827788675618914,-0.7048732419996371,0.166666667,-0.20274489638876494,1,2,0.29740955064721825,0,0,1,0,0,0,0,0,0,0,0,0.0,1
21346101,0.5196451803600938,-0.13925122884955132,-0.25525416013212854,-0.5062429864268062,0,2.3190015715292254,1.5,-0.6363733953775473,0.583333333,0.018278134323173975,1,6.720430108,2.361751152,0.364171719,0.15602320835804193,0.156023197427819,-0.310380331962157,0.333333333,-0.20274489638876494,0,1,0.29740955064721825,0,0,1,0,0,0,0,0,0,0,0,0.0,1
89227993,-0.7019870004880202,-0.9592180830150435,-0.25525416013212854,-0.5062429864268062,0,0.089101082282537,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,4.833836858,1.027190332,0.180080376,-0.42993143038300047,-0.42993144062067024,-1.0993661520371172,0.0,-0.20274489638876494,0,2,0.29740955064721825,1,0,0,0,0,0,1,0,0,0,0,0.0,1
65878677,-0.5231947871356365,0.49850076883472044,-0.25525416013212854,-0.5062429864268062,0,-0.49728015748233284,1.0,-0.7014385994625267,0.75,0.018278134323173975,0,0.413793103,4.229885057,0.326513572,0.22926753820067222,0.2292675268542808,-0.7048732419996371,0.166666667,-0.20274489638876494,1,0,-2.578487291356024,0,0,0,0,0,0,1,0,0,0,0,0.0,1
14415095,0.391052319218187,1.9562196206844844,-0.25525416013212854,1.0553219178589575,0,2.583286073958462,3.333333333,-0.6363733953775473,0.236111111,2.2563031300202923,0,7.902358295,1.965246173,0.553427523,1.6209098052106479,1.6209097916701105,-0.7048732419996371,0.166666667,-0.20274489638876494,0,0,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1
86027191,1.716521516282493,-0.6858957982932128,-2.096205926552695,0.2745394657160757,1,-0.48902126678141916,2.0,0.14440905676533444,0.916666667,1.137290632171733,1,0.115088042,0.75958108,0.308265729,-0.6496644199108913,-0.6496644297789873,-0.7048732419996371,0.166666667,1.0451553868329508,1,2,-2.1360416233555255,0,0,0,0,0,0,0,1,0,0,0,0.0,1
80672495,-0.533509722521351,-0.23035865709016157,-0.25525416013212854,-0.5062429864268062,0,-0.1586656387448728,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,2.331002331,0.979020979,0.379947497,-1.308863388494564,-1.3088633972539383,-1.0993661520371172,0.0,-0.20274489638876494,0,0,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1
89970157,-0.13776003488944014,-0.9592180830150435,-0.25525416013212854,2.6168868221447212,0,-0.018264496829340574,5.833333333,-0.5062429864268062,0.1722222219999999,4.49432812571741,1,2.03276699,2.123786408,0.519635769,0.7419778470990843,0.7419778350368424,-0.7048732419996371,0.166666667,-0.20274489638876494,0,0,1.4035237206484654,0,0,0,0,0,0,1,0,0,0,0,0.0,1
89524585,0.6086974558567618,-0.9592180830150435,-0.25525416013212854,0.2745394657160757,1,-0.2412545457540094,2.5,-0.2459821693061065,0.5277777779999999,1.137290632171733,2,0.731662703,1.573074813,0.515524908,0.37575619788593284,0.37575618658613624,-0.7048732419996371,0.166666667,-0.20274489638876494,1,2,-0.1450361173532806,0,0,0,0,1,0,0,0,0,0,0,0.0,1
86813879,0.024528281845800453,-0.777003226533823,-0.25525416013212854,1.0553219178589575,0,-0.23299565505309572,2.333333333,-0.5062429864268062,0.444444444,2.2563031300202923,1,1.088110403,1.061571125,0.025717662,-0.6496644199108913,-0.6496644297789873,-1.0993661520371172,0.0,-0.20274489638876494,0,0,0.29740955064721825,0,0,1,0,0,0,0,0,0,0,0,0.0,1
96642139,-0.7501233656213543,-1.505862652458705,-0.25525416013212854,-1.2870254385696882,1,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,0.8580858090000001,0.358911682,-1.308863388494564,-1.3088633972539383,-1.0993661520371172,0.0,0.42120524522209296,1,0,0.07618671664696883,0,0,0,0,0,0,1,0,0,0,0,0.0,1
21099081,-0.6342522581218287,-0.04814380060894107,-0.25525416013212854,-0.5062429864268062,0,-0.4477268132768509,1.0,-1.2870254385696882,0.0,0.018278134323173975,0,0.809935205,1.025917927,0.187585991,-0.42993143038300047,-0.42993144062067024,-1.0993661520371172,0.0,1.0451553868329508,1,0,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1
91081651,-0.1508256197113451,-1.0503255112556538,-2.096205926552695,-0.5062429864268062,1,-0.2412545457540094,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,1.227747084,1.503990178,0.221620563,-0.35668710054037017,-0.35668711075474263,-0.7048732419996371,0.166666667,-0.20274489638876494,0,1,0.29740955064721825,0,0,0,0,0,0,0,0,0,1,0,0.0,1
7346829,-0.7552808333142115,0.1340710558722794,-0.25525416013212854,-0.5062429864268062,0,-0.5303157202859875,1.0,-0.6363733953775473,0.833333333,0.018278134323173975,1,0.333333333,0.8666666670000001,0.41328797,0.668733517256454,0.6687335051709147,-1.0993661520371172,0.0,2.2930556700546667,1,2,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1
82092935,-0.6528191418161147,-0.41257351357138206,-0.25525416013212854,2.6168868221447212,0,-0.07558532773903184,5.0,0.9251915089082166,0.566666667,4.49432812571741,3,3.340350389,1.946607341,0.224120031,-1.2356190586519338,-1.2356190673880108,-1.0993661520371172,0.0,-0.20274489638876494,0,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1
92332837,-0.5228509559561128,-1.1414329394962641,-0.25525416013212854,0.2745394657160757,1,-0.3899145783704553,2.0,-0.11585176035536529,0.75,1.137290632171733,2,1.011029412,0.827205882,0.138253105,0.08277887851541164,0.0827788675618914,-1.0993661520371172,0.0,1.6691055284438088,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1
81013875,-0.31414542998515715,-0.23035865709016157,-0.25525416013212854,-0.5062429864268062,0,-0.018264496829340574,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,2.407473949,0.826446281,0.091021093,0.8152221769417146,0.8152221649027702,0.8730983981502833,0.833333333,0.42120524522209296,0,2,0.29740955064721825,0,0,1,0,0,0,0,0,0,0,0,0.0,1
86296783,-0.6792941426394484,-0.777003226533823,-0.25525416013212854,-0.5062429864268062,1,-0.4064323597722826,1.0,-0.766503803547506,0.666666667,0.018278134323173975,1,1.162115049,1.045903544,0.0844279519999999,-1.0891303989666732,-1.0891304080956212,0.08411257807532314,0.5,-0.20274489638876494,1,0,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1
85828997,-0.7552808333142115,-0.6858957982932128,-0.25525416013212854,-0.5062429864268062,1,-0.4477268132768509,1.0,-0.766503803547506,0.666666667,0.018278134323173975,1,1.0,1.266666667,0.28280671,0.00953454867278134,0.009534537695963791,1.2675913081877634,1.0,-0.20274489638876494,0,0,0.07618671664696883,0,0,0,0,0,1,0,0,0,0,0,0.0,1
12245047,0.003210748715323935,2.0473270489250948,-0.25525416013212854,0.2745394657160757,0,-0.2660312178567504,2.0,-1.0267646214489883,0.166666667,1.137290632171733,1,0.998381004,3.939557474,0.052984102,1.7673984648959085,1.7673984509624998,1.2675913081877634,1.0,-1.4506451796104807,1,0,0.29740955064721825,0,0,1,0,0,0,0,0,0,0,0,0.0,1
93193277,0.04378282789913408,-1.2325403677368743,-0.25525416013212854,0.2745394657160757,0,1.8812803643808012,1.166666667,-0.5062429864268062,0.916666667,1.137290632171733,1,7.766736402,1.176778243,0.059879734,2.3533531036369513,2.35335308901099,0.8730983981502833,0.833333333,-1.4506451796104807,1,0,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1
21083799,0.6499571973996195,2.0473270489250948,-0.25525416013212854,0.2745394657160757,0,0.13865442648801896,2.0,-0.5062429864268062,0.5,1.137290632171733,1,1.539287632,1.84356542,0.372923676,1.5476654753680177,1.5476654618041827,1.2675913081877634,1.0,-1.4506451796104807,0,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1
19989873,0.6499571973996195,0.3162859123534999,-0.25525416013212854,-0.5062429864268062,0,0.17168998929167362,3.333333333,0.2745394657160757,0.65,0.018278134323173975,1,1.610882406,1.933058887,0.359937331,1.6941541350532783,1.6941541215360383,1.2675913081877634,1.0,-0.20274489638876494,0,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1
90255181,-0.044237954058962504,-1.0503255112556538,-0.25525416013212854,-0.5062429864268062,0,-0.2412545457540094,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,1.121076233,1.401345291,0.470277117,1.108199496312236,1.1081994834875486,1.2675913081877634,1.0,-1.4506451796104807,0,2,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1
15354099,-0.5414178396503987,1.409575051240823,-0.25525416013212854,0.2745394657160757,0,-0.1751834201467001,2.0,-1.2870254385696882,0.0,1.137290632171733,0,2.262016965,2.120640905,0.145552938,0.5954891874138237,0.5954891757444533,1.2675913081877634,1.0,-0.20274489638876494,1,0,0.29740955064721825,0,0,1,0,0,0,0,0,0,0,0,0.0,1
89707281,-0.7552808333142115,-0.9592180830150435,-0.25525416013212854,-0.5062429864268062,0,-0.36100846091725747,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,1.7,1.933333333,0.12,0.668733517256454,0.6687335051709147,-0.7048732419996371,0.166666667,-0.20274489638876494,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1
80397745,-0.31414542998515715,0.40739334059411014,-0.25525416013212854,1.0553219178589575,1,0.32860891260903313,3.0,0.5348002828367756,0.7777777779999999,2.2563031300202923,2,3.916636723,2.120014373,0.50958473,0.7419778470990843,0.7419778350368424,0.08411257807532314,0.5,-0.20274489638876494,1,1,0.29740955064721825,0,0,0,0,0,0,1,1,0,0,0,0.0,1
86500393,-0.3835993282489677,-0.3214660853307718,-0.25525416013212854,1.0553219178589575,1,0.33273835795948997,2.833333333,0.4046698746668167,0.791666667,2.2563031300202923,2,4.242541651,1.007361488,0.238159922,0.8152221769417146,0.8152221649027702,-0.7048732419996371,0.166666667,1.0451553868329508,1,2,0.29740955064721825,1,0,0,0,0,0,1,0,0,0,0,0.0,1
89479193,-0.7552808333142115,-0.9592180830150435,-0.25525416013212854,-0.5062429864268062,0,-0.5468335016878147,1.0,-1.0267646214489883,0.333333333,0.018278134323173975,1,0.2,0.8666666670000001,0.406744867,-0.35668710054037017,-0.35668711075474263,0.08411257807532314,0.5,1.0451553868329508,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1
83103805,-0.7552808333142115,-0.5036809418119923,-0.25525416013212854,0.2745394657160757,1,-0.48902126678141916,2.0,0.2745394657160757,1.0,1.137290632171733,2,0.666666667,0.8666666670000001,0.423675625,-0.42993143038300047,-0.42993144062067024,-1.0993661520371172,0.0,1.0451553868329508,0,2,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1
